n_episode :8280, score : 289.0, n_buffer : 50000, eps : 1.0%
n_episode :8300, score : 175.9, n_buffer : 50000, eps : 1.0%
n_episode :8320, score : 223.5, n_buffer : 50000, eps : 1.0%
n_episode :8340, score : 129.9, n_buffer : 50000, eps : 1.0%
n_episode :8360, score : 154.8, n_buffer : 50000, eps : 1.0%
n_episode :8380, score : 176.1, n_buffer : 50000, eps : 1.0%
n_episode :8400, score : 190.6, n_buffer : 50000, eps : 1.0%
n_episode :8420, score : 302.8, n_buffer : 50000, eps : 1.0%
n_episode :8440, score : 335.5, n_buffer : 50000, eps : 1.0%
n_episode :8460, score : 263.0, n_buffer : 50000, eps : 1.0%
n_episode :8480, score : 216.7, n_buffer : 50000, eps : 1.0%
n_episode :8500, score : 218.4, n_buffer : 50000, eps : 1.0%
n_episode :8520, score : 160.3, n_buffer : 50000, eps : 1.0%
n_episode :8540, score : 244.8, n_buffer : 50000, eps : 1.0%
n_episode :8560, score : 344.1, n_buffer : 50000, eps : 1.0%
n_episode :8580, score : 286.7, n_buffer : 50000, eps : 1.0%
n_episode :8600, score : 290.9, n_buffer : 50000, eps : 1.0%
n_episode :8620, score : 242.2, n_buffer : 50000, eps : 1.0%
n_episode :8640, score : 370.0, n_buffer : 50000, eps : 1.0%
n_episode :8660, score : 471.8, n_buffer : 50000, eps : 1.0%
n_episode :8680, score : 462.4, n_buffer : 50000, eps : 1.0%
n_episode :8700, score : 438.5, n_buffer : 50000, eps : 1.0%
n_episode :8720, score : 462.0, n_buffer : 50000, eps : 1.0%
n_episode :8740, score : 478.5, n_buffer : 50000, eps : 1.0%
n_episode :8760, score : 443.4, n_buffer : 50000, eps : 1.0%
n_episode :8780, score : 437.9, n_buffer : 50000, eps : 1.0%
n_episode :8800, score : 445.4, n_buffer : 50000, eps : 1.0%
n_episode :8820, score : 450.1, n_buffer : 50000, eps : 1.0%
n_episode :8840, score : 325.1, n_buffer : 50000, eps : 1.0%
n_episode :8860, score : 225.4, n_buffer : 50000, eps : 1.0%
n_episode :8880, score : 268.6, n_buffer : 50000, eps : 1.0%
n_episode :8900, score : 225.2, n_buffer : 50000, eps : 1.0%
n_episode :8920, score : 336.0, n_buffer : 50000, eps : 1.0%
n_episode :8940, score : 316.2, n_buffer : 50000, eps : 1.0%
n_episode :8960, score : 325.3, n_buffer : 50000, eps : 1.0%
n_episode :8980, score : 246.9, n_buffer : 50000, eps : 1.0%
n_episode :9000, score : 221.2, n_buffer : 50000, eps : 1.0%
n_episode :9020, score : 251.8, n_buffer : 50000, eps : 1.0%
n_episode :9040, score : 246.8, n_buffer : 50000, eps : 1.0%
n_episode :9060, score : 279.4, n_buffer : 50000, eps : 1.0%
n_episode :9080, score : 285.4, n_buffer : 50000, eps : 1.0%
n_episode :9100, score : 262.7, n_buffer : 50000, eps : 1.0%
n_episode :9120, score : 206.4, n_buffer : 50000, eps : 1.0%
n_episode :9140, score : 188.4, n_buffer : 50000, eps : 1.0%
n_episode :9160, score : 198.4, n_buffer : 50000, eps : 1.0%
n_episode :9180, score : 194.3, n_buffer : 50000, eps : 1.0%
n_episode :9200, score : 168.4, n_buffer : 50000, eps : 1.0%
n_episode :9220, score : 228.1, n_buffer : 50000, eps : 1.0%
n_episode :9240, score : 206.0, n_buffer : 50000, eps : 1.0%
n_episode :9260, score : 169.4, n_buffer : 50000, eps : 1.0%
n_episode :9280, score : 223.3, n_buffer : 50000, eps : 1.0%
n_episode :9300, score : 206.1, n_buffer : 50000, eps : 1.0%
n_episode :9320, score : 232.4, n_buffer : 50000, eps : 1.0%
n_episode :9340, score : 365.0, n_buffer : 50000, eps : 1.0%
n_episode :9360, score : 278.1, n_buffer : 50000, eps : 1.0%
n_episode :9380, score : 362.6, n_buffer : 50000, eps : 1.0%
n_episode :9400, score : 367.1, n_buffer : 50000, eps : 1.0%
n_episode :9420, score : 405.4, n_buffer : 50000, eps : 1.0%
n_episode :9440, score : 485.2, n_buffer : 50000, eps : 1.0%
n_episode :9460, score : 488.7, n_buffer : 50000, eps : 1.0%
n_episode :9480, score : 478.2, n_buffer : 50000, eps : 1.0%
n_episode :9500, score : 410.1, n_buffer : 50000, eps : 1.0%
n_episode :9520, score : 469.1, n_buffer : 50000, eps : 1.0%
n_episode :9540, score : 460.4, n_buffer : 50000, eps : 1.0%
n_episode :9560, score : 470.4, n_buffer : 50000, eps : 1.0%
n_episode :9580, score : 459.4, n_buffer : 50000, eps : 1.0%
n_episode :9600, score : 403.1, n_buffer : 50000, eps : 1.0%
n_episode :9620, score : 427.3, n_buffer : 50000, eps : 1.0%
n_episode :9640, score : 371.2, n_buffer : 50000, eps : 1.0%
n_episode :9660, score : 404.4, n_buffer : 50000, eps : 1.0%
n_episode :9680, score : 500.0, n_buffer : 50000, eps : 1.0%
n_episode :9700, score : 500.0, n_buffer : 50000, eps : 1.0%
n_episode :9720, score : 500.0, n_buffer : 50000, eps : 1.0%
n_episode :9740, score : 442.4, n_buffer : 50000, eps : 1.0%
n_episode :9760, score : 427.6, n_buffer : 50000, eps : 1.0%
n_episode :9780, score : 323.8, n_buffer : 50000, eps : 1.0%
n_episode :9800, score : 344.7, n_buffer : 50000, eps : 1.0%
n_episode :9820, score : 476.3, n_buffer : 50000, eps : 1.0%
n_episode :9840, score : 446.2, n_buffer : 50000, eps : 1.0%
n_episode :9860, score : 472.8, n_buffer : 50000, eps : 1.0%
n_episode :9880, score : 484.1, n_buffer : 50000, eps : 1.0%
n_episode :9900, score : 429.9, n_buffer : 50000, eps : 1.0%
n_episode :9920, score : 483.0, n_buffer : 50000, eps : 1.0%
n_episode :9940, score : 467.9, n_buffer : 50000, eps : 1.0%
n_episode :9960, score : 417.4, n_buffer : 50000, eps : 1.0%
n_episode :9980, score : 446.2, n_buffer : 50000, eps : 1.0%

