n_episn_episode : 7520, score : 1n_n_episode : 7540, score : 37.2, n_buffer : 50000, eps : 1.0%n_n_episode : 7560, score : 130.8, n_buffer : 50000, eps : 1. nn_episode : 7580, score : 76.2, n_buffer : 50000, eps : 1.0% nn_episode : 7600, score : 95.9, n_buffer : 50000, eps : 1.0, n_episode : 7620, score : 261.4, n_buffer : 50000, eps : 1.6,n_episode : 7640, score : 148.3, n_buffer : 50000, eps : 1.01,n_episode : 7660, score : 144.7, n_buffer : 50000, eps : 1.04,n_episode : 7680, score : 185.2, n_buffer : 50000, eps : 1.06,n_episode : 7700, score : 235.4, n_buffer : 50000, eps : 1.08,n_episode : 7720, score : 165.4, n_buffer : 50000, eps : 1.03,n_episode : 7740, score : 121.4, n_buffer : 50000, eps : 1.07,n_episode : 7760, score : 145.6, n_buffer : 50000, eps : 1.03,n_episode : 7780, score : 142.2, n_buffer : 50000, eps : 1.07,n_episode : 7800, score : 168.2, n_buffer : 50000, eps : 1.02,n_episode : 7820, score : 117.5, n_buffer : 50000, eps : 1.00,n_episn_episode : 7520, score : 1n_n_episode : 7540, score :8, n_buffer : 50000, eps : 1.0%
n_episode : 8180, score : 192.6, n_buffer : 50000, eps : 1.0%
n_episode : 8200, score : 107.8, n_buffer : 50000, eps : 1.0%
n_episode : 8220, score : 153.7, n_buffer : 50000, eps : 1.0%
n_episode : 8240, score : 206.3, n_buffer : 50000, eps : 1.0%
n_episode : 8260, score : 244.0, n_buffer : 50000, eps : 1.0%
n_episode : 8280, score : 207.2, n_buffer : 50000, eps : 1.0%
n_episode : 8300, score : 159.7, n_buffer : 50000, eps : 1.0%
n_episode : 8320, score : 225.9, n_buffer : 50000, eps : 1.0%
n_episode : 8340, score : 290.6, n_buffer : 50000, eps : 1.0%
n_episode : 8360, score : 321.5, n_buffer : 50000, eps : 1.0%
n_episode : 8380, score : 270.8, n_buffer : 50000, eps : 1.0%
n_episode : 8400, score : 249.2, n_buffer : 50000, eps : 1.0%
n_episode : 8420, score : 317.8, n_buffer : 50000, eps : 1.0%
n_episode : 8440, score : 209.2, n_buffer : 50000, eps : 1.0%
n_episode : 8460, score : 294.9, n_buffer : 50000, eps : 1.0%
n_episode : 8480, score : 276.6, n_buffer : 50000, eps : 1.0%
n_n_episode : 8180, score : 191,n_episode : 8200, score : 107.8, n_buffer : 50000, eps : 1.01,n_episode : 8220, score : 153.7, n_buffer : 50000, eps : 1.04,n_episode : 8240, score : 206.3, n_buffer : 50000, eps : 1.08,n_episode : 8260, score : 244.0, n_buffer : 50000, eps : 1.04,n_episode : 8280, score : 207.2, n_buffer : 50000, eps : 1.09,n_episode : 8300, score : 159.7, n_buffer : 50000, eps : 1.06,n_episode : 8320, score : 225.9, n_buffer : 50000, eps : 1.02,n_episode : 8340, score : 290.6, n_buffer : 50000, eps : 1.01,n_episode : 8360, score : 321.5, n_buffer : 50000, eps : 1.08,n_episode : 8380, score : 270.8, n_buffer : 50000, eps : 1.08,n_episode : 8400, score : 249.2, n_buffer : 50000, eps : 1.02,n_episode : 8420, score : 317.8, n_buffer : 50000, eps : 1.09,n_episode : 8440, score : 209.2, n_buffer : 50000, eps : 1.0, n_episode : 8460, score : 294.9, n_buffer : 50000, eps : 1.0 nn_episode : 8480, score : 276.6, n_buffer : 50000, eps : 1.0 nn_n_episode : 8180, score : 191,n_episode : 8200, score : 10 n_buffer : 50000, eps : 1.0%
n_episode : 8840, score : 150.1, n_buffer : 50000, eps : 1.0%
n_episode : 8860, score : 156.8, n_buffer : 50000, eps : 1.0%
n_episode : 8880, score : 140.3, n_buffer : 50000, eps : 1.0%
n_episode : 8900, score : 142.1, n_buffer : 50000, eps : 1.0%
n_episode : 8920, score : 138.1, n_buffer : 50000, eps : 1.0%
n_episode : 8940, score : 124.2, n_buffer : 50000, eps : 1.0%
n_episode : 8960, score : 126.5, n_buffer : 50000, eps : 1.0%
n_episode : 8980, score : 123.4, n_buffer : 50000, eps : 1.0%
n_episode : 9000, score : 194.3, n_buffer : 50000, eps : 1.0%
n_episode : 9020, score : 253.1, n_buffer : 50000, eps : 1.0%
n_episode : 9040, score : 233.8, n_buffer : 50000, eps : 1.0%
n_episode : 9060, score : 193.6, n_buffer : 50000, eps : 1.0%
n_episode : 9080, score : 62.2, n_buffer : 50000, eps : 1.0%
n_episode : 9100, score : 54.0, n_buffer : 50000, eps : 1.0%
n_episode : 9120, score : 190.9, n_buffer : 50000, eps : 1.0%
n_episode : 9140, score : 128.0, n_buffer : 50000, eps : 1.0%
n_episn_episode : 8840, score :  nn_episode : 8860, score : 156.8, n_buffer : 50000, eps : 1.0 nn_episode : 8880, score : 140.3, n_buffer : 50000, eps : 1.0 nn_episode : 8900, score : 142.1, n_buffer : 50000, eps : 1.0 nn_episode : 8920, score : 138.1, n_buffer : 50000, eps : 1.0 nn_episode : 8940, score : 124.2, n_buffer : 50000, eps : 1.0 nn_episode : 8960, score : 126.5, n_buffer : 50000, eps : 1.0 nn_episode : 8980, score : 123.4, n_buffer : 50000, eps : 1.0 nn_episode : 9000, score : 194.3, n_buffer : 50000, eps : 1.0 nn_episode : 9020, score : 253.1, n_buffer : 50000, eps : 1.0 nn_episode : 9040, score : 233.8, n_buffer : 50000, eps : 1.0 nn_episode : 9060, score : 193.6, n_buffer : 50000, eps : 1.0 nn_episode : 9080, score : 62.2, n_buffer : 50000, eps : 1.0% nn_episode : 9100, score : 54.0, n_buffer : 50000, eps : 1.0, n_episode : 9120, score : 190.9, n_buffer : 50000, eps : 1.7,n_episode : 9140, score : 128.0, n_buffer : 50000, eps : 1.08,n_episn_episode : 8840, score :  nn_episode : 8860, score : 2, n_buffer : 50000, eps : 1.0%
n_episode : 9500, score : 207.1, n_buffer : 50000, eps : 1.0%
n_episode : 9520, score : 163.1, n_buffer : 50000, eps : 1.0%
n_episode : 9540, score : 74.5, n_buffer : 50000, eps : 1.0%
n_episode : 9560, score : 65.3, n_buffer : 50000, eps : 1.0%
n_episode : 9580, score : 102.2, n_buffer : 50000, eps : 1.0%
n_episode : 9600, score : 191.3, n_buffer : 50000, eps : 1.0%
n_episode : 9620, score : 130.5, n_buffer : 50000, eps : 1.0%
n_episode : 9640, score : 70.1, n_buffer : 50000, eps : 1.0%
n_episode : 9660, score : 73.2, n_buffer : 50000, eps : 1.0%
n_episode : 9680, score : 76.8, n_buffer : 50000, eps : 1.0%
n_episode : 9700, score : 99.3, n_buffer : 50000, eps : 1.0%
n_episode : 9720, score : 108.8, n_buffer : 50000, eps : 1.0%
n_episode : 9740, score : 105.9, n_buffer : 50000, eps : 1.0%
n_episode : 9760, score : 94.3, n_buffer : 50000, eps : 1.0%
n_episode : 9780, score : 98.3, n_buffer : 50000, eps : 1.0%
n_episode : 9800, score : 92.5, n_buffer : 50000, eps : 1.0%
n_episode :n_episode : 9500, score : 20ern_episode : 9520, score : 163.1, n_buffer : 50000, eps : 1.0ern_episode : 9540, score : 74.5, n_buffer : 50000, eps : 1.0%r n_episode : 9560, score : 65.3, n_buffer : 50000, eps : 1.0ern_episode : 9580, score : 102.2, n_buffer : 50000, eps : 1.ern_episode : 9600, score : 191.3, n_buffer : 50000, eps : 1.0r n_episode : 9620, score : 130.5, n_buffer : 50000, eps : 1.0 :n_episode : 9640, score : 70.1, n_buffer : 50000, eps : 1.0% :n_episode : 9660, score : 73.2, n_buffer : 50000, eps : 1.
